J2000_NAME,DEC_deg,RA_deg
J1126-0215,-2.260503055555556,171.6494020833333
J1126-0555,-5.931329081722223,171.73968011345832
J1126-3828,-38.478902391944445,171.6838889912083
J1127+2153,21.89300178611111,171.96028022629162
J1127+7011,70.19921777777778,171.7644333333333
J1127-0735,-7.586712170916666,171.80181788045832
J1127-1605,-16.084743544444443,171.93922079166663
J1127-3055,-30.93241226111111,171.87233004166663
J1128+1039,10.651939262638887,172.18979015762497
J1128+6834,68.57272485,172.15218718749998
J1129+0218,2.3093845771944443,172.42344420124996
J1129+3703,37.05497972222222,172.30963791666665
J1129+3956,39.93871918611111,172.38923872499998
J1129-0446,-4.7831922458888885,172.39796523024995
J1129-2228,-22.468074275,172.3971548708333
J1129-3707,-37.132599839166666,172.48243241129163
J1130+5549,55.83287584722223,172.7262155583333
J1130-3608,-36.13446769872222,172.51840323587498
J1131+1059,10.994889069444444,172.89507584166665
J1131+3013,30.226219444444443,172.86179
J1131+5808,58.14966444444445,172.82762041666666
J1132+1847,18.79934660555556,173.02827126249997
J1132+5100,51.00553236666666,173.2099379208333
J1132-2540,-25.671095591666667,173.21960454166663
J1133+0058,0.9795340501944444,173.489948203875
J1133+4903,49.06206722222222,173.49677375
J1133+7831,78.52289635277778,173.49916954166665
J1133-2501,-25.01933373611111,173.31428385416666
J1134+0500,5.001661723527778,173.62871162029165
J1134+2901,29.02255747222222,173.5596935125
J1134+5144,51.73816609166667,173.6320948833333
J1134-2012,-20.207144166666662,173.73553958333332
J1134-2401,-24.018572002777777,173.50706396249998
J1135+4258,42.97907139166667,173.9832875375
J1135-0508,-5.134625277777778,173.94751166666666
J1135-3056,-30.941647165888888,173.83656929345833
J1136-0523,-5.387004458472223,174.15823974804164
J1136-1733,-17.55356,174.01271708333329
J1136-2209,-22.155685902777776,174.21834105416664
J1137+4741,47.68604300833333,174.39575617499997
J1137+4825,48.42572638888889,174.28758666666664
J1137-0805,-8.09893388888889,174.35308541666663
J1138+2040,20.67244735277778,174.72273363749997
J1138-0544,-5.739076852777778,174.65568035416663
J1138-1732,-17.53519155,174.535178625
J1138-4653,-46.89507240330556,174.73149634854164
J1139+7654,76.90898502694445,174.96474479241664
J1140-2730,-27.511292817972222,175.04416034825
J1141+6736,67.60396617777778,175.28780036666666
J1141+6804,68.07499083333333,175.32716624999998
J1141-1404,-14.079716388888889,175.3235758333333
J1141-2204,-22.06813222222222,175.2560270833333
J1142-0842,-8.708784258333333,175.57755507083328
J1142-1856,-18.93574273055556,175.54041071666663
J1143+1834,18.57732218327778,175.85862358675
J1144+1231,12.531944722222224,176.00420666666662
J1144+2910,29.168257208333333,176.2079972708333
J1145+0742,7.703045477777778,176.32168137083332
J1145+0927,9.456947816666666,176.36570599166663
J1145+1310,13.17093870322222,176.31229658799998
J1145+3323,33.39616888888889,176.48828458333332
J1145+6958,69.97108022500001,176.2814540708333
J1145-1053,-10.897841388888889,176.41218666666666
J1145-1528,-15.482730555555555,176.39089625
J1145-3909,-39.15470994444444,176.25623037499997
J1146+1240,12.680646433333331,176.53418672499998
J1146+2601,26.017907830555554,176.53539273333334
J1146-0323,-3.39735341075,176.61495654970832
J1147+0627,6.460367877777778,176.84865896666665
J1147-0435,-4.595058567472222,176.7702668202083
J1147-2625,-26.420712283333334,176.77618782499997
J1147-3932,-39.53422120555555,176.7834759375
J1148-1123,-11.388888127777776,177.237130425
J1149+2824,28.40969279011111,177.28710635274996
J1149-4029,-40.49673333333333,177.3237995833333
J1150+0630,6.508172144777777,177.63637121304166
J1150+5528,55.47248722222223,177.50061458333334
J1151+0958,9.97397638888889,177.82212041666662
J1151-1347,-13.797456111111112,177.87487541666664
J1152+0733,7.56602,178.10798874999998
J1152+2312,23.21521727777778,178.10929753749997
J1152+2313,23.22969807222222,178.1104851458333
J1152+3551,35.85093222222223,178.20048708333331
J1153+3823,38.38497638888889,178.4287970833333
J1153-0329,-3.49259176025,178.46223617562498
J1153-1419,-14.32480787222222,178.4278446708333
J1153-1816,-18.26866954722222,178.38561304999996
J1153-2554,-25.90365972222222,178.41024374999998
J1153-3522,-35.375638055555555,178.40028249999995
J1154-0010,-0.1694075,178.51898208333333
J1154-3242,-32.711939104083335,178.52569330683332
J1155+7316,73.27654900833333,178.86472656666663
J1155+8157,81.95265015833334,178.84201949999996
J1155-1017,-10.2978463305,178.9397974483333
J1155-1216,-12.276529384611113,178.90341418562497
J1155-2949,-29.83176738336111,178.81359220616665
J1156-0405,-4.094516944444444,179.2017945833333
J1156-1536,-15.61108388611111,179.21762549999997
J1156-2250,-22.834565219444443,179.1384893833333
J1157+0641,6.6868304096388895,179.2527188730833
J1157+1231,12.52037946388889,179.32272527499995
J1157+3308,33.13619527777778,179.4276833333333
J1157+4335,43.58566222222223,179.4281733333333
J1157+5457,54.96093745833333,179.33542865416663
J1157+8118,81.30666059647221,179.3031737857083
J1158+0937,9.619910833333334,179.7265558333333
J1158+1349,13.832995555555556,179.6570058333333
J1158+1821,18.36368212180556,179.584519735125
J1159+0954,9.913052117027778,179.79944507879162
J1159-0940,-9.681124716583334,179.80296553237497
J1159-1119,-11.327160169444443,179.85079996249996
J1159-2150,-21.834630922666665,179.7949380847083
J1200-1430,-14.511195277777778,180.22972625
J1201+1036,10.614393916666666,180.4494101958333
J1201+5951,59.85713534722223,180.3264520125
J1202+0816,8.277297956111111,180.58209109129163
J1202+1456,14.938013105555555,180.74628540416663
J1202+7200,72.00683215,180.5639117083333
J1202-1223,-12.388055,180.50654041666664
J1203+1118,11.304816660944445,180.8040881215
J1203+3049,30.817297222222223,180.88236875
J1203+4632,46.548766001527774,180.8824909977084
J1203+4749,47.82235472222222,180.8340725
J1203+5140,51.675154444444445,180.7796475
J1203+5819,58.32933250000001,180.9805625
J1203+5837,58.619051980555554,180.90926711666663
J1203-1612,-16.214821508333333,180.9723779125
J1204+2327,23.45915129722222,181.0030429458333
J1204+2930,29.5011639,181.2198970083333
J1204+3023,30.39040583333333,181.24173791666664
J1204+5202,52.03822826666666,181.0775455
J1204-2448,-24.81078666666667,181.02219625
J1205+1715,17.251139266666666,181.37001539166667
J1205+2031,20.52195888888889,181.4644729166667
J1205+3041,30.68483979722222,181.2700120208333
J1205+3321,33.36305138888889,181.4284458333333
J1206+0627,6.466149569444444,181.64735727916664
J1207+1354,13.905474166666666,181.7534545833333
J1207-0407,-4.128931111111111,181.84642208333327
J1207-2703,-27.05280141944445,181.8681342303749
J1208+0054,0.9060898853055556,182.1402264898333
J1208+2514,25.237294722222224,182.02311916666665
J1208+5413,54.22208830888889,182.114582118
J1208-0435,-4.592506576638889,182.00992484625
J1208-0448,-4.802625555555555,182.0732795833333
J1208-1421,-14.361745267416666,182.09706529349995
J1208-2053,-20.887064863888888,182.21415444166664
J1209+4115,41.26647416666667,182.2616295833333
J1209+433B,43.65683811111111,182.30831333333333
J1209+5510,55.17147918055555,182.27811632916664
J1209-3214,-32.24808543861111,182.41685267925
J1210+6422,64.37151912263889,182.63182873166664
J1210-1217,-12.295818496944444,182.51735037154165
J1210-2711,-27.192740278666665,182.72604634204163
J1211-1127,-11.4663625,182.7636845833333
J1211-1926,-19.43546125697222,182.9905762372083
J1211-2736,-27.60439111111112,182.8991895833333
J1211-3510,-35.16745796666667,182.868801975
J1212+6708,67.14749168611112,183.1948001875
J1212-1648,-16.81617335,183.16896211666665
J1212-2221,-22.36430905802778,183.01540658891665
J1212-2725,-27.424791666666668,183.19032625
J1213+2130,21.50158777777778,183.3957983333333
J1213+2608,26.14969444444444,183.3141170833333
J1213+2811,28.197483055555555,183.37396166666664
J1213+5044,50.74149527777778,183.37200041666665
J1213+5129,51.49323666666667,183.25336791666663
J1213-1003,-10.05701888702778,183.345595285
J1213-1551,-15.854624702777777,183.4635529583333
J1213-1658,-16.982435603444443,183.43236686779164
J1213-4343,-43.723531944444446,183.4599783333333
J1214+0402,4.035938088888889,183.72341126666663
J1214-1428,-14.480557358333334,183.5072944083333
J1214-2203,-22.05618305277778,183.5134456458333
J1215+1709,17.154888055555553,183.93260666666663
J1215+3508,35.13707111111111,183.7868620833333
J1215-0829,-8.494750955555554,183.9846853375
J1215-1731,-17.529278644972223,183.94479902120835
J1216-3734,-37.57031389722223,184.008397675
J1217+3435,34.593941666666666,184.31316416666664
J1217-3634,-36.57156883333334,184.493310925
J1218+0559,5.983518789166666,184.53187233104163
J1218+5531,55.52555185555556,184.6024720375
J1218-2159,-21.99616676966667,184.74473860254164
J1219+6344,63.736310556305554,184.7940963423333
J1220+6327,63.45805873611111,185.19519549166665
J1220-0831,-8.519029381194445,185.1889745533333
J1220-2736,-27.60021711536111,185.1381682205
J1221+0435,4.599364544444444,185.3850865708333
J1221+0510,5.171136030694445,185.4680585728333
J1221+1106,11.109129166666666,185.46548583333333
J1221+5048,50.81516136944444,185.3673847083333
J1221-0248,-2.8165377777777776,185.305245
J1221-0358,-3.9690992444722224,185.45455100779165
J1221-3423,-34.38841711961111,185.25746409758327
J1222+2934,29.578200555555554,185.68
J1222-1415,-14.258805,185.6728695833333
J1222-1645,-16.765244825944446,185.56707833016665
J1222-4122,-41.38264502777778,185.542326
J1223+1029,10.483607211833332,185.78673380175
J1223+8436,84.60416775266665,185.85118867287497
J1223-0546,-5.7827873345,185.94190199537496
J1223-4234,-42.572910622222224,185.871296325
J1224+1955,19.92645800833333,186.24927265833333
J1224+2239,22.660988611111108,186.00431791666665
J1224-8313,-83.21947278161112,186.2265941765
J1225+0141,1.6900123916666667,186.4606613125
J1225+7018,70.3128920111111,186.48207770416664
J1225-2849,-28.83145833333333,186.31464624999995
J1225-3447,-34.789379366666665,186.4034166458333
J1226+1352,13.867540410805557,186.640021168
J1226+5127,51.456845,186.50786291666665
J1226+6415,64.25875250555555,186.6856706833333
J1226-1904,-19.077370356194443,186.6469873807083
J1227-1859,-18.989371944444446,186.7805258333333
J1228+1934,19.575424577777778,187.1778349375
J1228-0904,-9.077380484694444,187.07274312641664
J1229+3528,35.47409888888889,187.44098875
J1229-3516,-35.27084722222222,187.3610283333333
J1230+4700,47.00628805555556,187.5493825
J1230+5830,58.5021561955,187.52940537962496
J1230-2116,-21.27791861111111,187.66208416666663
J1231+1421,14.356783888888888,187.8496075
J1231+2847,28.79715805555556,187.93155291666667
J1231+6212,62.20331248055556,187.87438455
J1231-2221,-22.36276540833333,187.97695220416668
J1232+0708,7.145391172222222,188.04677211666663
J1232-1836,-18.60162738963889,188.17931018562496
J1233+1701,17.02593138888889,188.2714283333333
J1233+8054,80.90943671675001,188.30372098741665
J1234+6745,67.76369027777778,188.7240483333333
J1234+7232,72.54368111111111,188.63736875
J1234-3408,-34.14973761216667,188.69216719691664
J1235-4153,-41.88845490833333,188.9247736083333
J1236+1638,16.64140527777778,189.03392208333327
J1236+2424,24.41194388888889,189.01629916666664
J1236+3920,39.34102856388889,189.214360025
J1236-2221,-22.35031555555556,189.17997791666664
J1237+0749,7.818223038888888,189.45588725
J1237+2034,20.57190273638889,189.48579566854164
J1237+2158,21.979600833333333,189.37457125
J1237-0528,-5.466984777777778,189.35459925
J1238-1959,-19.98713468955556,189.6016227347083
J1239+3415,34.25798805555556,189.97561958333333
J1239-2116,-21.281254866666664,189.9810680666667
J1240+5334,53.57321117222222,190.1762045875
J1240-1717,-17.289695086111113,190.1074520375
J1241+1620,16.34268583333333,190.39978166666663
J1241+1649,16.81987388888889,190.48712291666664
J1241+5458,54.971959024444445,190.3654325062083
J1241-2353,-23.89412071388889,190.4219949958333
J1243-0218,-2.310666625083333,190.9686995279583
J1244+2511,25.18961642777778,191.1126779958333
J1244+3609,36.157061325,191.20699237916665
J1244-2633,-26.55694451325,191.0610080953333
J1245+0228,2.473667777777778,191.39084125
J1245-2413,-24.233315105555555,191.34119380416664
J1246+3228,32.48238694444445,191.5763420833333
J1246-1814,-18.24827416666667,191.50750166666663
J1247+2551,25.86537555555556,191.93557291666664
J1247+7124,71.40556089119445,191.78886595175
J1247-2348,-23.81646540466667,191.99729680712497
J1248-0831,-8.524297586944446,192.04261962625
J1249+2339,23.659671666666664,192.35879
J1249+3707,37.12997527777778,192.4447970833333
J1249+4510,45.18222522222222,192.49636825
J1249-0545,-5.7610463888888885,192.33068375
J1249-1736,-17.60925416666667,192.34368
J1250+6246,62.771422477777776,192.618072975
J1250-0247,-2.7973894444444443,192.65795333333327
J1250-4432,-44.53430106555555,192.595020059125
J1251+2102,21.048247391666667,192.86542808333328
J1251+2337,23.630032694444445,192.83879397916664
J1251+2751,27.854578250000003,192.96045547916663
J1251+2823,28.393724444444445,192.76328124999995
J1251+4306,43.11507423333333,192.87987
J1251-1927,-19.46505388888889,192.8970358333333
J1251-2516,-25.26896055,192.7893159875
J1251-3440,-34.67038668872222,192.84984743112497
J1252+1607,16.11861027777778,193.1521370833333
J1252+5151,51.85746174166667,193.21106147916663
J1253+2739,27.66156972222222,193.3103375
J1253-1029,-10.49421972222222,193.28012125
J1254+0233,2.5580454304444444,193.68944391416665
J1254+0859,8.996542228694443,193.745656946375
J1254+1843,18.725645,193.6417583333333
J1254-1317,-13.287836673944444,193.631117859
J1255+6527,65.46045077222223,193.75533614166665
J1255+8016,80.26967305555556,193.99622708333328
J1256+2532,25.543809444444445,194.12600125
J1256+2701,27.019084166666666,194.1291120833333
J1256-0652,-6.869031633055556,194.1285068173333
J1256-0819,-8.327328894444443,194.1953584208333
J1257+7958,79.96736302183334,194.38219417737497
J1257+8342,83.70868979069445,194.4017712273749
J1257-0717,-7.290059716916667,194.4138547273333
J1257-1724,-17.40948222222222,194.29831666666664
J1257-2548,-25.80069361111111,194.45240916666663
J1258+5421,54.36447746363889,194.56502822004165
J1258+6453,64.88980546666667,194.5944068875
J1258-1130,-11.507703611111111,194.59939
J1259-0150,-1.84954521375,194.77756318791663
J1259-0338,-3.6353755719166654,194.7559203258333
J1259-1801,-18.02643194722222,194.9733989166666
J1300+1206,12.106143905944444,195.00807866229164
J1300-1302,-13.048245499,195.07808394308333
J1300-1514,-15.235988727777777,195.01826861666663
J1301+2008,20.140521666666665,195.354615
J1301+4056,40.94017805555555,195.4402025
J1302+1627,16.46154118333333,195.6362488333333
J1302+2039,20.65517066388889,195.5610614208333
J1303-1051,-10.854758069694444,195.80778308325
J1303-2405,-24.084182388888888,195.83186284166663
J1304+2454,24.912748333333333,196.21424
J1304+5056,50.939782227777776,196.20005985416665
J1304-2106,-21.111793974500003,196.24612228879164
J1304-4353,-43.88616277777778,196.08752625
J1305+5731,57.53189225555556,196.44742492916663
J1305+5836,58.61625066388889,196.3648178458333
J1305+7854,78.90994343313889,196.2500595294583
J1305-2850,-28.845007799,196.2852853724583
J1305-3132,-31.54783841277778,196.37947267733333
J1306+0341,3.6939532472222223,196.5665360125
J1306+1113,11.22772111111111,196.5801983333333
J1306-1718,-17.316219410805555,196.63608560012497
J1306-2945,-29.75425027777778,196.52002291666665
J1307+7649,76.82171403444444,196.7718685192084
J1307-0307,-3.1249913888888887,196.99109666666664
J1307-1616,-16.269432038888887,196.90580422916665
J1307-2236,-22.60664235,196.7984963
J1307-3325,-33.42357050277778,196.8718456875
J1308+0401,4.019264196888889,197.0648045704166
J1308+3150,31.839433888888887,197.2271870833333
J1308+5530,55.513234777777775,197.22716994583328
J1308+6544,65.73755050080555,197.0914914947083
J1308+654A,65.73740964166667,197.0907100375
J1308-1043,-10.721305904777775,197.0516324189583
J1308-2458,-24.975669408916666,197.1363641891249
J1309+4049,40.83187461388889,197.43956932083333
J1309-0941,-9.69800338902778,197.35463598891664
J1309-2111,-21.18528533611111,197.3843792583333
J1310+3403,34.052530061111106,197.518473625
J1310-1711,-17.19436,197.53278291666663
J1310-2442,-24.710046944444443,197.74805625
J1311+0646,6.780086409583333,197.90220663937487
J1311+1658,16.978943190777777,197.84924992716665
J1311+1839,18.658529752777778,197.9885469958333
J1312+2531,25.520326583916667,198.05953733775
J1312+4450,44.83923916666667,198.07082916666664
J1312-2156,-21.939830277777777,198.13147791666665
J1313+6735,67.59732221255555,198.366620948375
J1314+0842,8.702526258333332,198.51328842916664
J1314+5226,52.44433706944445,198.6809722
J1314+5306,53.10770299691667,198.6826277257083
J1314-2129,-21.497368122222223,198.5987432333333
J1315+3157,31.95489038055556,198.7940209
J1315-0733,-7.550577531583333,198.97072781620832
J1316+6726,67.44007296908333,199.1133395402917
J1316+6927,69.45462438888889,199.09575520416664
J1317+6020,60.34075386388889,199.25020460416664
J1317+6655,66.92915937777778,199.33891635416663
J1317-2031,-20.52725648627778,199.35895335304164
J1318+0430,4.502780682944445,199.62350921958333
J1318+6754,67.90668160555556,199.6679324875
J1318-1043,-10.72456928611111,199.60786030416665
J1318-1235,-12.584401530611112,199.6785554500833
J1318-1735,-17.59351138888889,199.53388416666664
J1318-1807,-18.127896011111112,199.7362740208333
J1319+3840,38.672891102777776,199.9990754958333
J1319+7758,77.97285583333334,199.8386045833333
J1319-2312,-23.211106666666662,199.9608270833333
J1320+5036,50.60216582755556,200.1758683737083
J1320+8450,84.83643317511111,200.22159867087493
J1322+2645,26.76285676652778,200.56239064691664
J1322+4303,43.061452438888885,200.58834559166664
J1322+7606,76.11320138888888,200.69741041666663
J1322-0606,-6.104899756861111,200.58365993204168
J1323+0439,4.664281388888889,200.7541683333333
J1323+1405,14.099851111111112,200.99317916666664
J1323+6452,64.87016164722222,200.9099140375
J1323-0318,-3.3041105555555554,200.8244625
J1323-0806,-8.106009175472222,200.8772122162083
J1323-2147,-21.79231277777778,200.96891499999995
J1323-3653,-36.89390777777778,200.94115625
J1324+0226,2.446030555555556,201.13872291666664
J1324+1450,14.846980172222224,201.1587144208333
J1324+3417,34.29413044722222,201.02028867916667
J1324-3235,-32.593220282972226,201.04941977166663
J1325-1117,-11.294189369916667,201.305081615
J1326+4434,44.58309517777778,201.6537748333333
J1326+5712,57.20187385125,201.71071809037497
J1326-1651,-16.851163941583334,201.536685895625
J1327-0758,-7.97850405,201.88984690416663
J1329-2640,-26.6726075,202.33668999999995
J1330+1351,13.850851388888888,202.72551791666663
J1331-1929,-19.493097777777777,202.97699125
J1331-4230,-42.51588278333333,202.98775837916665
J1332+2949,29.82942815411111,203.08563111533329
J1332-1402,-14.03699634475,203.1288676494584
J1333+0652,6.875547235194445,203.2708206362917
J1333+2702,27.03651706388889,203.3848657125
J1333-1112,-11.214354107138888,203.45930922516663
J1333-1950,-19.84509541625,203.43823204170832
J1333-3324,-33.41117166666667,203.28686166666665
J1334+2951,29.860296666666667,203.53127625
J1334+6625,66.41786251666667,203.6375248
J1334-3520,-35.33726001019445,203.55011695187497
J1335-0511,-5.194905531333333,203.9853197735833
J1336-1529,-15.496686357777778,204.142038182625
J1336-1852,-18.878242819388888,204.14330561529164
J1337-0601,-6.029754444444444,204.33129541666665
J1338+2501,25.02386861111111,204.60524791666663
J1338+6632,66.54686106111112,204.56000025416665
J1339+6910,69.17116595277778,204.99497996666665
J1339-1819,-18.318027782805554,204.82310183912497
J1340-0335,-3.5891119335833337,205.0554352720833
J1341+7434,74.58185607499999,205.3273172
J1341-1643,-16.720394923388888,205.25363780804165
J1341-3906,-39.11662527777778,205.47485791666665
J1342+0910,9.17552792222222,205.6406008708333
J1342+1242,12.71388035586111,205.5193248345
J1342-3010,-30.171533855555555,205.5844501458333
J1343+4532,45.54769333055555,205.774280975
J1344+7907,79.11965675330555,206.232122856
J1344-1739,-17.651575358333332,206.0142665708333
J1344-1857,-18.962061666666667,206.11119291666665
J1344-2452,-24.87198252777777,206.1369646708333
J1344-3655,-36.93099334166666,206.0014797875
J1344-3656,-36.941331837,206.09910018812496
J1345-3356,-33.94537622777777,206.42935964166665
J1346-1248,-12.805934444444445,206.5335958333333
J1346-1834,-18.579844969444444,206.6891173958333
J1347+0552,5.876056633638889,206.88101974712487
J1347+3928,39.482788166666666,206.7678806875
J1347-1819,-18.33325455297222,206.7690429775833
J1348+3959,39.98517694444445,207.23362166666664
J1348-1640,-16.667088113416668,207.1662872519583
J1348-1704,-17.06834950197222,207.2467931145
J1349-3056,-30.94005436611112,207.3349936780833
J1350+0419,4.332793744444444,207.70541725
J1350+0626,6.449591666666667,207.69616625
J1350+6428,64.48243986111112,207.7320803875
J1350-1439,-14.663331944444446,207.55774125
J1351+0031,0.5220852777777778,207.76847625
J1351+0916,9.278802130555556,207.86032919166664
J1351+1114,11.248050833333332,207.83685666666665
J1351+3025,30.41746805555556,207.88001666666665
J1351+3413,34.22466472222222,207.9495783333333
J1351-1449,-14.820710515722222,207.9693734418749
J1351-2633,-26.555221944444444,207.88743
J1351-2754,-27.912668333333333,207.9795858333333
J1351-3442,-34.70745856944445,207.982760425
J1352+1424,14.406278055555555,208.19115083333327
J1352+3126,31.446239444444444,208.07417166666664
J1352+3208,32.13856964166666,208.05052437916663
J1352-2745,-27.75198111227778,208.11685880320832
J1353+1435,14.594238333333331,208.34516624999995
J1353+3218,32.306746822222216,208.363514625
J1353+3741,37.68722111111111,208.30869166666665
J1353-1427,-14.45425026772222,208.2865537065833
J1354+3706,37.11516,208.61122166666664
J1354-2357,-23.963543694444443,208.626815775
J1354-2443,-24.723521944444443,208.6783976708333
J1354-3648,-36.80965685,208.58105204166665
J1355+0040,0.6786861111111111,208.78157166666665
J1355+1144,11.74822111111111,208.82793625
J1355+6708,67.13383001944445,208.9127414458333
J1355-0947,-9.798666087277777,208.94956203816665
J1355-3014,-30.243328055555555,208.88614208333328
J1356+0515,5.254795555555556,209.03005875
J1356+2918,29.305207777777778,209.2189270833333
J1356-0355,-3.9256245888888888,209.018639375
J1356-1305,-13.092538847222222,209.00516951666663
J1357+0015,0.2617861111111111,209.36033166666664
J1358+1119,11.325810966416666,209.59341544141665
J1358+2140,21.67258138888889,209.52522375
J1358+6929,69.49498430833333,209.6394371
J1358+8340,83.67276708386112,209.5056168442083
J1358-3821,-38.354816722972224,209.503630322
J1359+2229,22.495927197222223,209.96729209166665
J1359+2935,29.59220210833333,209.7823945833333
J1359-0831,-8.521458980555556,209.88495080416664
J1359-1209,-12.157955555555557,209.94774
J1400+1751,17.859251944444445,210.11003291666665
J1400+2918,29.307664722222224,210.0370533333333
J1400-1023,-10.394724826555557,210.08524785087496
J1401+1947,19.799166033333336,210.38149895
J1401-0911,-9.18968638888889,210.38303166666665
J1401-2126,-21.444960833333333,210.3856708333333
J1402+5817,58.296391388888885,210.56171541666663
J1402-1825,-18.432340722583334,210.69064813637496
J1404+3220,32.347699722222224,211.0096125
J1404+6551,65.86044026386111,211.021996049
J1404-1405,-14.085661625,211.1678324375
J1404-3622,-36.37749434444444,211.02212241249995
J1406+1859,18.992017272222224,211.5274129458333
J1406+7828,78.46955689277777,211.6523624685833
J1406-0324,-3.408617222222222,211.6661170833333
J1406-0707,-7.117308465333333,211.5450570455
J1407+0918,9.308829836111112,211.8277522
J1407+1853,18.88801183611111,211.8847389458333
J1407+7628,76.47042401302778,211.75826292316663
J1407-0839,-8.658536666666667,211.79686
J1407-2709,-27.158236944444443,211.8149245833333
J1408+1047,10.78807861111111,212.0428008333333
J1409+1732,17.545528888888892,212.48874291666667
J1410+1438,14.644504444444443,212.6168945833333
J1410+2820,28.34879388888889,212.623155
J1410+6216,62.27983153558333,212.64757459291664
J1411+0619,6.329334444444444,212.79059375
J1411+3705,37.093228820444445,212.81048388512497
J1412+1334,13.57726466561111,213.15155271029164
J1412+3200,32.01508928333333,213.1040912
J1412-2220,-22.333761388888888,213.08687874999995
J1413+0111,1.190588888888889,213.4247695833333
J1413+1509,15.1609742,213.4235755625
J1413-0710,-7.16825783888889,213.40106480416665
J1413-2020,-20.34450010833333,213.3960779208333
J1413-2813,-28.22705260375,213.31200725516663
J1414+1008,10.139816666666666,213.56944416666664
J1414+1922,19.37177656944445,213.62291460416665
J1415+4155,41.932480427777776,213.76982911666664
J1415-0708,-7.135445431916667,213.95376854033333
J1415-2809,-28.165119793611108,213.76869249737496
J1415-3705,-37.09082513483334,213.85840140575
J1416+1307,13.120888611111113,214.15293
J1416+4058,40.97051315555556,214.0854734083333
J1416-2418,-24.303755833333334,214.05073291666665
J1417+1950,19.8434977,214.3039214375
J1417+2205,22.09428656388889,214.3586671583333
J1417+2543,25.723956666666663,214.48612791666665
J1418-0233,-2.559483611111111,214.60969666666665
J1418-1555,-15.927034299805555,214.74979735095832
J1419+0108,1.1490155333333334,214.7840673875
J1419+0603,6.057918611111111,214.78859125
J1419+0804,8.078217777777777,214.9976758333333
J1419+2524,25.407176944444444,214.81419875
J1419-1423,-14.389147222222222,214.982575
J1420-0640,-6.669623480555556,215.21236915
J1420-0642,-6.702236476444445,215.07482316616665
J1421+1013,10.232510469722222,215.4356588669583
J1421+5814,58.24854735555556,215.48374189166665
J1421+7513,75.22229311336112,215.31257145312497
J1421-1118,-11.305667590416668,215.25062752791663
J1421-1931,-19.521903092555554,215.40399213779165
J1422-2308,-23.14170446575,215.654609733625
J1423+4523,45.39552777777778,215.8696741666666
J1423+6351,63.86177776666667,215.80965065416663
J1423-0751,-7.857705238888888,215.77585035416664
J1423-2240,-22.680909722222225,215.7683083333333
J1424+1640,16.678312222222225,216.18046041666665
J1424+8152,81.86727055555555,216.07440541666665
J1424-1407,-14.117498345222224,216.06681319025
J1425+1210,12.178972544444443,216.3155779333333
J1425-0429,-4.497458611111111,216.46000875
J1426-2234,-22.5792825,216.52765625
J1427+1602,16.04866795277778,216.9257475
J1427-3305,-33.09208504983334,216.9223380075833
J1428+1628,16.481075369444444,217.0474322708333
J1428-1553,-15.885788662916664,217.1187849392917
J1429+2148,21.80058287777777,217.35327815416665
J1429+6532,65.53501578055555,217.4895837666666
J1429-0112,-1.214514722222222,217.4527720833333
J1431-2903,-29.05496116666667,217.98334555
J1431-3120,-31.34411886133333,217.788431293125
J1433+6407,64.11980793333332,218.4568076625
J1433-0220,-2.346013611111111,218.3532808333333
J1434+0404,4.082022222222222,218.5997883333333
J1434-1146,-11.772086442972222,218.58806607329163
J1435+0722,7.371840277777777,218.96367166666664
J1435+2021,20.35496305555556,218.84141625
J1435+7118,71.30518583333333,218.82814625
J1435+7605,76.09050786575,218.9462441807083
J1435-0410,-4.177975555555556,218.9010175
J1436+4820,48.34475898611112,219.0787902708333
J1436-1536,-15.602503805555555,219.033912125
J1436-1613,-16.228111111111108,219.20675125
J1436-1846,-18.77614781536111,219.2365343785833
J1436-3640,-36.672465555555554,219.02172666666664
J1437-1119,-11.31963877847222,219.4246050655833
J1437-3244,-32.746669425,219.31187167916664
J1439+2114,21.24745015005556,219.7870931850833
J1439+3253,32.898562323583334,219.84856011975
J1439+7237,72.63140084722221,219.979524475
J1439-2341,-23.69471972222222,219.99767625
J1440+0531,5.522910688888889,220.13345410416665
J1440+0610,6.171164722222223,220.2205783333333
J1441+6318,63.30928860433333,220.49445557641664
J1442+2300,23.007878055555555,220.7435520833333
J1442+4044,40.74137255,220.74717527916664
J1443+4714,47.24416673888889,220.83086855416664
J1443+4725,47.43241,220.8273375
J1443-0049,-0.8203988888888889,220.78403041666664
J1443-0601,-6.019683815694444,220.92107299391665
J1443-0953,-9.884295555555555,220.9451208333333
J1443-2215,-22.254610622666668,220.80387443179168
J1444+0257,2.9648654462222224,221.13236125504164
J1444+5309,53.15823916666667,221.24209
J1444-0859,-8.995144764694444,221.2429500982083
J1445-1629,-16.48378309063889,221.47240125620831
J1445-3037,-30.618239444444445,221.4834220833333
J1446+0608,6.135039336111111,221.636286225
J1446+1015,10.254989166666666,221.7116658333333
J1446+3110,31.17947635277778,221.6514964833333
J1446+6043,60.72026540555556,221.71605090833333
J1447+1747,17.797983875,221.78488026666665
J1447+7721,77.35663128333333,221.9638534708333
J1448+0250,2.8380325,222.2433325
J1448+5326,53.43591376719444,222.24656040766664
J1449-0045,-0.7553414935555556,222.3191261978333
J1450+0508,5.139571666666667,222.6373883333333
